report_year,agency_code,agency_jurisdiction,population,violent_crimes,homicides,rapes,assaults,robberies,months_reported,crimes_percapita,homicides_percapita,rapes_percapita,assaults_percapita,robberies_percapita
1998,NY03030,"New York City, NY",7357745,85891,633,2046,43853,39359,12,1167.35,8.6,27.81,596.01,534.93
1998,NJNPD00,"Newark, NJ",269205,5637,60,162,2569,2846,12,2093.94,22.29,60.18,954.29,1057.19
1998,CA00109,"Oakland, CA",376375,7008,72,340,3945,2651,12,1861.97,19.13,90.34,1048.16,704.35
1998,OK05506,"Oklahoma City, OK",463637,4616,56,421,2867,1272,12,995.61,12.08,90.8,618.37,274.35
1998,NB02802,"Omaha, NE",368258,4841,28,173,3692,948,12,1314.57,7.6,46.98,1002.56,257.43
1998,FL04804,"Orlando, FL",181527,4088,25,203,2737,1123,12,2252.01,13.77,111.83,1507.76,618.64
1998,PAPEP00,"Philadelphia, PA",1449419,21226,338,752,8701,11435,12,1464.45,23.32,51.88,600.31,788.94
1998,AZ00723,"Phoenix, AZ",1225692,10201,185,346,5906,3764,12,832.26,15.09,28.23,481.85,307.09
1998,PAPPD00,"Pittsburgh, PA",354228,3156,36,194,1348,1578,12,890.95,10.16,54.77,380.55,445.48
1998,OR02602,"Portland, OR",488813,6707,26,361,4681,1639,12,1372.1,5.32,73.85,957.63,335.3
1998,MD01721,"Prince George's County, MD",655302,6963,101,262,3878,2722,12,1062.56,15.41,39.98,591.79,415.38
1998,NC09201,"Raleigh, NC",256084,2116,28,104,1182,802,12,826.29,10.93,40.61,461.57,313.18
1998,CA03404,"Sacramento, CA",384703,3376,31,141,1515,1689,12,877.56,8.06,36.65,393.81,439.04
1998,UT01803,"Salt Lake City, UT",178579,1465,16,146,705,598,12,820.37,8.96,81.76,394.78,334.87
1998,TXSPD00,"San Antonio, TX",1100791,4969,89,734,2366,1780,12,451.4,8.09,66.68,214.94,161.7
1998,CA03711,"San Diego, CA",1205728,8744,42,371,6210,2121,12,725.21,3.48,30.77,515.04,175.91
1998,CA03801,"San Francisco, CA",741362,7337,58,244,3108,3927,12,989.66,7.82,32.91,419.23,529.7
1998,CA04313,"San Jose, CA",860211,5155,29,357,3868,901,12,599.27,3.37,41.5,449.66,104.74
1998,WASPD00,"Seattle, WA",538105,4475,49,242,2456,1728,12,831.62,9.11,44.97,456.42,321.13
1998,MOSPD00,"St. Louis, MO",344153,8848,113,168,5067,3500,12,2570.95,32.83,48.82,1472.31,1016.99
1998,NY05101,"Suffolk County, NY",1218627,2249,30,131,1235,853,4,184.55,2.46,10.75,101.34,70
1998,FL02902,"Tampa, FL",295027,7543,40,266,4773,2464,12,2556.72,13.56,90.16,1617.82,835.18
1998,AZ01003,"Tucson, AZ",467677,4834,45,364,2940,1485,12,1033.62,9.62,77.83,628.64,317.53
1998,OK07205,"Tulsa, OK",386251,4370,38,267,3216,849,12,1131.39,9.84,69.13,832.62,219.81
1998,VA12800,"Virginia Beach, VA",436205,990,14,84,403,489,12,226.96,3.21,19.26,92.39,112.1
1998,DCMPD00,"Washington, DC",523000,8988,260,190,4932,3606,12,1718.55,49.71,36.33,943.02,689.48
1998,KS08703,"Wichita, KS",329179,2190,31,187,1177,795,12,665.29,9.42,56.81,357.56,241.51
1998,,United States,,1533887,16974,,,,,567.6,6.3,,,
1999,NM00101,"Albuquerque, NM",420169,5255,48,220,3320,1667,12,1250.69,11.42,52.36,790.16,396.75
1999,TX22001,"Arlington, TX",310910,1951,11,109,1285,546,12,627.51,3.54,35.06,413.3,175.61
1999,GAAPD00,"Atlanta, GA",411291,11226,143,321,6690,4072,12,2729.45,34.77,78.05,1626.59,990.05
1999,CO00101,"Aurora, CO",255938,1454,11,182,806,455,12,568.11,4.3,71.11,314.92,177.78
1999,TX22701,"Austin, TX",560389,2790,21,193,1574,1002,12,497.87,3.75,34.44,280.88,178.8
1999,MD00301,"Baltimore County, MD",727051,6067,30,188,4146,1703,12,834.47,4.13,25.86,570.25,234.23
1999,MDBPD00,"Baltimore, MD",650588,18677,305,374,10536,7462,0,2870.79,46.88,57.49,1619.46,1146.96
1999,MA01301,"Boston, MA",557812,7263,31,337,4428,2467,12,1302.05,5.56,60.41,793.82,442.26
1999,NY01401,"Buffalo, NY",301069,3243,32,176,1562,1473,12,1077.16,10.63,58.46,518.82,489.26
1999,NC06001,"Charlotte, NC",604931,8138,84,262,5275,2517,12,1345.28,13.89,43.31,872,416.08
1999,ILCPD00,"Chicago, IL",2821032,51347,641,2469,28027,20210,12,1820.15,22.72,87.52,993.5,716.4
1999,OHCIP00,"Cincinnati, OH",337815,2491,28,249,1005,1209,12,737.39,8.29,73.71,297.5,357.89
1999,OHCLP00,"Cleveland, OH",497903,6051,78,506,2429,3038,12,1215.3,15.67,101.63,487.85,610.16
1999,OHCOP00,"Columbus, OH",673401,5755,71,638,2020,3026,12,854.62,10.54,94.74,299.97,449.36
1999,TXDPD00,"Dallas, TX",1091386,15435,191,663,8224,6357,12,1414.26,17.5,60.75,753.54,582.47
1999,CODPD00,"Denver, CO",509624,2909,63,249,1559,1038,12,570.81,12.36,48.86,305.91,203.68
1999,MI82349,"Detroit, MI",975020,21976,415,790,12948,7823,12,2253.9,42.56,81.02,1327.97,802.34
1999,TX07102,"El Paso, TX",623888,4280,14,185,3366,715,12,686.02,2.24,29.65,539.52,114.6
1999,VA02901,"Fairfax County, VA",903902,575,15,66,236,258,8,63.61,1.66,7.3,26.11,28.54
1999,TX22012,"Fort Worth, TX",498883,4246,67,286,2446,1447,12,851.1,13.43,57.33,490.3,290.05
1999,CA01005,"Fresno, CA",403966,4008,26,160,2554,1268,12,992.16,6.44,39.61,632.23,313.89
1999,HI00200,"Honolulu, HI",866566,2198,37,235,1019,907,12,253.64,4.27,27.12,117.59,104.67
1999,TXHPD00,"Houston, TX",1812277,21517,241,748,12178,8350,12,1187.29,13.3,41.27,671.97,460.75
1999,INIPD00,"Indianapolis, IN",759066,7714,113,424,4579,2598,12,1016.25,14.89,55.86,603.24,342.26
1999,FL01602,"Jacksonville, FL",702462,7265,83,459,5020,1703,12,1034.22,11.82,65.34,714.63,242.43
1999,MOKPD00,"Kansas City, MO",443992,7766,117,330,4840,2479,12,1749.13,26.35,74.33,1090.11,558.34
1999,NV00201,"Las Vegas, NV",922450,6133,109,532,2371,3121,12,664.86,11.82,57.67,257.03,338.34
1999,CA01941,"Long Beach, CA",437218,3257,46,119,1526,1566,12,744.94,10.52,27.22,349.02,358.17
1999,CA01900,"Los Angeles County, CA",1002101,9015,117,214,6674,2010,12,899.61,11.68,21.36,666,200.58
1999,CA01942,"Los Angeles, CA",3650138,46840,425,1288,30716,14411,12,1283.24,11.64,35.29,841.5,394.81
1999,KY05680,"Louisville, KY",,,,,,,,,,,,
1999,TNMPD00,"Memphis, TN",609851,8602,118,688,4081,3715,12,1410.51,19.35,112.81,669.18,609.17
1999,AZ00717,"Mesa, AZ",368537,2132,9,134,1619,370,12,578.5,2.44,36.36,439.3,100.4
1999,FL01300,"Miami-Dade County, FL",1151382,12628,101,642,8407,3478,12,1096.77,8.77,55.76,730.17,302.07
1999,FL01306,"Miami, FL",373450,7861,63,113,4609,3076,12,2104.97,16.87,30.26,1234.17,823.67
1999,WIMPD00,"Milwaukee, WI",580899,6061,124,272,2531,3134,12,1043.38,21.35,46.82,435.7,539.51
1999,MN02711,"Minneapolis, MN",355949,4943,47,451,2349,2096,12,1388.68,13.2,126.7,659.93,588.85
1999,MD01604,"Montgomery County, MD",828541,1558,12,122,770,654,12,188.04,1.45,14.72,92.93,78.93
1999,TN01901,"Nashville, TN",522935,8405,68,460,5917,1960,12,1607.27,13,87.97,1131.5,374.81
1999,NY02900,"Nassau County, NY",1029565,1530,16,83,616,815,0,148.61,1.55,8.06,59.83,79.16
1999,LANPD00,"New Orleans, LA",465828,5931,158,280,2760,2733,12,1273.22,33.92,60.11,592.49,586.7
1999,NY03030,"New York City, NY",7429263,78945,664,1702,40488,36091,12,1062.62,8.94,22.91,544.98,485.8
1999,NJNPD00,"Newark, NJ",268348,4867,69,103,2263,2432,12,1813.69,25.71,38.38,843.31,906.29
1999,CA00109,"Oakland, CA",371234,5754,60,305,3199,2190,12,1549.97,16.16,82.16,861.72,589.92
1999,OK05506,"Oklahoma City, OK",473772,4071,56,398,2553,1064,12,859.27,11.82,84.01,538.87,224.58
1999,NB02802,"Omaha, NE",372364,4613,34,174,3445,960,12,1238.84,9.13,46.73,925.17,257.81
1999,FL04804,"Orlando, FL",183547,3922,19,169,2638,1096,12,2136.78,10.35,92.07,1437.23,597.12
1999,PAPEP00,"Philadelphia, PA",1435382,23031,292,934,10701,11104,12,1604.52,20.34,65.07,745.52,773.59
1999,AZ00723,"Phoenix, AZ",1225881,10199,214,400,5766,3819,12,831.97,17.46,32.63,470.36,311.53
1999,PAPPD00,"Pittsburgh, PA",347072,3046,49,138,1278,1581,12,877.63,14.12,39.76,368.22,455.53
1999,OR02602,"Portland, OR",508984,6294,35,340,4501,1418,12,1236.58,6.88,66.8,884.31,278.59
1999,MD01721,"Prince George's County, MD",661415,5925,89,234,3459,2143,12,895.81,13.46,35.38,522.97,324
1999,NC09201,"Raleigh, NC",263008,2031,16,92,1184,739,12,772.22,6.08,34.98,450.18,280.98
1999,CA03404,"Sacramento, CA",410089,3084,54,143,1437,1450,12,752.03,13.17,34.87,350.41,353.58
1999,UT01803,"Salt Lake City, UT",177010,1258,16,147,610,485,12,710.69,9.04,83.05,344.61,274
1999,TXSPD00,"San Antonio, TX",1130173,6340,96,599,3971,1674,12,560.98,8.49,53,351.36,148.12
1999,CA03711,"San Diego, CA",1238549,7411,57,355,5187,1812,12,598.36,4.6,28.66,418.8,146.3
1999,CA03801,"San Francisco, CA",756700,6555,64,193,2823,3475,12,866.26,8.46,25.51,373.07,459.23
1999,CA04313,"San Jose, CA",875840,5088,25,347,3990,726,12,580.93,2.85,39.62,455.56,82.89
1999,WASPD00,"Seattle, WA",542954,4166,45,188,2291,1642,12,767.28,8.29,34.63,421.95,302.42
1999,MOSPD00,"St. Louis, MO",340836,7611,130,144,4545,2792,12,2233.04,38.14,42.25,1333.49,819.16
1999,NY05101,"Suffolk County, NY",1235278,1953,21,120,991,821,0,158.1,1.7,9.71,80.22,66.46
1999,FL02902,"Tampa, FL",292941,6603,31,233,4018,2321,12,2254.04,10.58,79.54,1371.61,792.31
1999,AZ01003,"Tucson, AZ",471286,4307,36,245,2745,1281,12,913.88,7.64,51.99,582.45,271.81
1999,OK07205,"Tulsa, OK",382673,4447,41,235,3284,887,12,1162.09,10.71,61.41,858.17,231.79
1999,VA12800,"Virginia Beach, VA",437660,1044,12,107,418,507,12,238.54,2.74,24.45,95.51,115.84
1999,DCMPD00,"Washington, DC",519000,8448,241,248,4615,3344,12,1627.75,46.44,47.78,889.21,644.32
1999,KS08703,"Wichita, KS",332286,1927,27,169,1031,700,12,579.92,8.13,50.86,310.27,210.66
1999,,United States,,1426044,15522,,,,,523,5.7,,,
2000,NM00101,"Albuquerque, NM",448607,5136,33,239,3317,1547,12,1144.88,7.36,53.28,739.4,344.85
2000,TX22001,"Arlington, TX",332969,2157,14,96,1452,595,12,647.81,4.2,28.83,436.08,178.7
2000,GAAPD00,"Atlanta, GA",416474,11583,134,278,6849,4322,12,2781.21,32.17,66.75,1644.52,1037.76
2000,CO00101,"Aurora, CO",276393,1513,22,165,853,473,12,547.41,7.96,59.7,308.62,171.13
2000,TX22701,"Austin, TX",656562,3098,32,379,1682,1005,12,471.85,4.87,57.72,256.18,153.07
2000,MD00301,"Baltimore County, MD",754292,6176,33,238,4323,1582,12,818.78,4.37,31.55,573.12,209.73
2000,MDBPD00,"Baltimore, MD",651154,16003,261,366,8763,6613,12,2457.64,40.08,56.21,1345.76,1015.58
2000,MA01301,"Boston, MA",589141,7322,39,325,4507,2451,12,1242.83,6.62,55.17,765.01,416.03
2000,NY01401,"Buffalo, NY",292648,3657,39,176,1887,1555,12,1249.62,13.33,60.14,644.8,531.36
2000,NC06001,"Charlotte, NC",625810,7516,75,308,4482,2651,12,1201,11.98,49.22,716.19,423.61
2000,ILCPD00,"Chicago, IL",2896016,48522,631,2001,26545,19345,12,1675.47,21.79,69.09,916.6,667.99
2000,OHCIP00,"Cincinnati, OH",331285,2783,22,284,1073,1404,12,840.06,6.64,85.73,323.89,423.8
2000,OHCLP00,"Cleveland, OH",478403,6041,71,615,2271,3084,12,1262.74,14.84,128.55,474.7,644.64
2000,OHCOP00,"Columbus, OH",711470,5998,67,578,2255,3098,12,843.04,9.42,81.24,316.95,435.44
2000,TXDPD00,"Dallas, TX",1188580,16042,231,633,8132,7046,12,1349.68,19.43,53.26,684.18,592.81
2000,CODPD00,"Denver, CO",554636,2885,32,296,1518,1039,12,520.16,5.77,53.37,273.69,187.33
2000,MI82349,"Detroit, MI",951270,22112,396,811,13037,7868,12,2324.47,41.63,85.25,1370.48,827.1
2000,TX07102,"El Paso, TX",563662,4396,20,188,3457,731,12,779.9,3.55,33.35,613.31,129.69
2000,VA02901,"Fairfax County, VA",933641,154,2,30,15,107,12,16.49,0.21,3.21,1.61,11.46
2000,TX22012,"Fort Worth, TX",534694,3816,61,325,2116,1314,12,713.68,11.41,60.78,395.74,245.75
2000,CA01005,"Fresno, CA",427652,3843,24,161,2354,1304,12,898.63,5.61,37.65,550.45,304.92
2000,HI00200,"Honolulu, HI",876303,2302,20,240,1058,984,12,262.69,2.28,27.39,120.73,112.29
2000,TXHPD00,"Houston, TX",1953631,21491,230,813,12192,8256,12,1100.05,11.77,41.61,624.07,422.6
2000,INIPD00,"Indianapolis, IN",793778,6843,96,443,3753,2551,12,862.08,12.09,55.81,472.8,321.37
2000,FL01602,"Jacksonville, FL",735617,8207,79,443,5663,2022,12,1115.66,10.74,60.22,769.83,274.87
2000,MOKPD00,"Kansas City, MO",441545,7181,113,310,4493,2265,12,1626.33,25.59,70.21,1017.56,512.97
2000,NV00201,"Las Vegas, NV",1060541,6349,90,443,2450,3366,12,598.66,8.49,41.77,231.01,317.39
2000,CA01941,"Long Beach, CA",461522,3216,49,114,1534,1519,12,696.82,10.62,24.7,332.38,329.13
2000,CA01900,"Los Angeles County, CA",986997,9401,111,248,7105,1937,12,952.49,11.25,25.13,719.86,196.25
2000,CA01942,"Los Angeles, CA",3694820,50241,550,1459,32705,15527,12,1359.77,14.89,39.49,885.16,420.24
2000,KY05680,"Louisville, KY",,,,,,,,,,,,
2000,TNMPD00,"Memphis, TN",650100,9616,147,574,4808,4087,12,1479.16,22.61,88.29,739.58,628.67
2000,AZ00717,"Mesa, AZ",396375,2393,15,120,1825,433,12,603.72,3.78,30.27,460.42,109.24
2000,FL01300,"Miami-Dade County, FL",1204294,12604,101,726,8261,3516,12,1046.59,8.39,60.28,685.96,291.96
2000,FL01306,"Miami, FL",362470,7877,66,118,4616,3077,12,2173.15,18.21,32.55,1273.48,848.9
2000,WIMPD00,"Milwaukee, WI",596974,5711,122,303,2265,3021,12,956.66,20.44,50.76,379.41,506.05
2000,MN02711,"Minneapolis, MN",382618,4404,50,422,1984,1948,12,1151.02,13.07,110.29,518.53,509.12
2000,MD01604,"Montgomery County, MD",856042,1692,11,168,805,708,12,197.65,1.28,19.63,94.04,82.71
2000,TN01901,"Nashville, TN",553168,8978,72,406,6250,2250,12,1623.02,13.02,73.4,1129.86,406.75
2000,NY02900,"Nassau County, NY",1042131,1462,19,85,653,705,0,140.29,1.82,8.16,62.66,67.65
2000,LANPD00,"New Orleans, LA",484674,5155,204,227,2303,2421,12,1063.6,42.09,46.84,475.16,499.51
2000,NY03030,"New York City, NY",8008278,75692,673,1630,40831,32558,12,945.17,8.4,20.35,509.86,406.55
2000,NJNPD00,"Newark, NJ",273546,4092,58,95,2016,1923,12,1495.91,21.2,34.73,736.99,702.99
2000,CA00109,"Oakland, CA",399484,5038,80,320,2709,1929,12,1261.13,20.03,80.1,678.12,482.87
2000,OK05506,"Oklahoma City, OK",506132,3951,38,388,2535,990,12,780.63,7.51,76.66,500.86,195.6
2000,NB02802,"Omaha, NE",390007,3164,37,189,2063,875,12,811.27,9.49,48.46,528.96,224.35
2000,FL04804,"Orlando, FL",185951,3926,21,141,2720,1044,12,2111.31,11.29,75.83,1462.75,561.44
2000,PAPEP00,"Philadelphia, PA",1517550,22812,319,1021,11047,10425,12,1503.21,21.02,67.28,727.95,686.96
2000,AZ00723,"Phoenix, AZ",1321045,9754,152,422,5417,3763,12,738.35,11.51,31.94,410.05,284.85
2000,PAPPD00,"Pittsburgh, PA",341247,3267,37,128,1517,1585,12,957.37,10.84,37.51,444.55,464.47
2000,OR02602,"Portland, OR",529121,5698,19,369,3864,1446,12,1076.88,3.59,69.74,730.27,273.28
2000,MD01721,"Prince George's County, MD",680508,6503,67,198,3698,2540,12,955.61,9.85,29.1,543.42,373.25
2000,NC09201,"Raleigh, NC",276093,2049,26,89,1165,769,12,742.14,9.42,32.24,421.96,278.53
2000,CA03404,"Sacramento, CA",407018,3117,39,147,1519,1412,12,765.81,9.58,36.12,373.2,346.91
2000,UT01803,"Salt Lake City, UT",181743,1301,10,137,578,576,12,715.85,5.5,75.38,318.03,316.93
2000,TXSPD00,"San Antonio, TX",1144646,7908,85,456,5668,1699,12,690.87,7.43,39.84,495.17,148.43
2000,CA03711,"San Diego, CA",1223400,7160,54,349,4980,1777,12,585.25,4.41,28.53,407.06,145.25
2000,CA03801,"San Francisco, CA",776733,6499,59,229,2755,3456,12,836.71,7.6,29.48,354.69,444.94
2000,CA04313,"San Jose, CA",894943,4928,19,337,3895,677,12,550.65,2.12,37.66,435.22,75.65
2000,WASPD00,"Seattle, WA",563374,4333,36,181,2463,1653,12,769.12,6.39,32.13,437.19,293.41
2000,MOSPD00,"St. Louis, MO",348189,7936,124,112,4476,3224,12,2279.22,35.61,32.17,1285.51,925.93
2000,NY05101,"Suffolk County, NY",1270508,2393,25,100,1369,899,0,188.35,1.97,7.87,107.75,70.76
2000,FL02902,"Tampa, FL",303447,6381,38,235,3925,2183,12,2102.84,12.52,77.44,1293.47,719.4
2000,AZ01003,"Tucson, AZ",486699,4542,60,355,2683,1444,12,933.23,12.33,72.94,551.26,296.69
2000,OK07205,"Tulsa, OK",393049,4411,33,242,3399,737,12,1122.25,8.4,61.57,864.78,187.51
2000,VA12800,"Virginia Beach, VA",425257,943,11,101,380,451,12,221.75,2.59,23.75,89.36,106.05
2000,DCMPD00,"Washington, DC",572059,8622,239,251,4579,3553,12,1507.19,41.78,43.88,800.44,621.09
2000,KS08703,"Wichita, KS",344284,2081,31,176,1279,595,12,604.44,9,51.12,371.5,172.82
2000,,United States,,1425486,15586,,,,,506.5,5.5,,,
2001,NM00101,"Albuquerque, NM",451098,5259,34,219,3396,1610,12,1165.82,7.54,48.55,752.83,356.91
2001,TX22001,"Arlington, TX",340525,2129,15,145,1282,687,12,625.21,4.4,42.58,376.48,201.75
2001,GAAPD00,"Atlanta, GA",426511,10807,143,367,5956,4341,12,2533.82,33.53,86.05,1396.45,1017.79
2001,CO00101,"Aurora, CO",283876,1611,17,195,927,472,12,567.5,5.99,68.69,326.55,166.27
2001,TX22701,"Austin, TX",671462,3181,26,274,1698,1183,12,473.74,3.87,40.81,252.88,176.18
2001,MD00301,"Baltimore County, MD",765496,6542,31,233,4555,1723,12,854.61,4.05,30.44,595.04,225.08
2001,MDBPD00,"Baltimore, MD",660826,14799,256,296,8500,5747,12,2239.47,38.74,44.79,1286.27,869.67
2001,MA01301,"Boston, MA",591944,7361,65,361,4412,2523,12,1243.53,10.98,60.99,745.34,426.22
2001,NY01401,"Buffalo, NY",293187,3709,64,229,1816,1600,12,1265.06,21.83,78.11,619.4,545.73
2001,NC06001,"Charlotte, NC",636459,7775,66,293,4420,2996,12,1221.6,10.37,46.04,694.47,470.73
2001,ILCPD00,"Chicago, IL",2910709,46608,666,1976,25533,18433,12,1601.26,22.88,67.89,877.21,633.28
2001,OHCIP00,"Cincinnati, OH",331880,4007,56,323,1533,2095,12,1207.36,16.87,97.32,461.91,631.25
2001,OHCLP00,"Cleveland, OH",479263,6424,77,624,2425,3298,12,1340.39,16.07,130.2,505.99,688.14
2001,OHCOP00,"Columbus, OH",712748,6396,81,602,2349,3364,12,897.37,11.36,84.46,329.57,471.98
2001,TXDPD00,"Dallas, TX",1215553,17776,240,660,8546,8330,12,1462.38,19.74,54.3,703.05,685.28
2001,CODPD00,"Denver, CO",569653,3074,45,317,1462,1250,12,539.63,7.9,55.65,256.65,219.43
2001,MI82349,"Detroit, MI",956283,20947,395,652,12804,7096,12,2190.46,41.31,68.18,1338.93,742.04
2001,TX07102,"El Paso, TX",576453,4386,20,203,3388,775,12,760.86,3.47,35.22,587.73,134.44
2001,VA02901,"Fairfax County, VA",948050,249,2,32,42,173,12,26.26,0.21,3.38,4.43,18.25
2001,TX22012,"Fort Worth, TX",546828,3864,67,332,2076,1389,12,706.62,12.25,60.71,379.64,254.01
2001,CA01005,"Fresno, CA",435600,4096,40,202,2492,1362,12,940.31,9.18,46.37,572.08,312.67
2001,HI00200,"Honolulu, HI",885605,2453,20,293,1141,999,12,276.99,2.26,33.08,128.84,112.8
2001,TXHPD00,"Houston, TX",1997965,23419,267,945,12286,9921,12,1172.14,13.36,47.3,614.93,496.56
2001,INIPD00,"Indianapolis, IN",798251,7428,112,442,4087,2787,12,930.53,14.03,55.37,511.99,349.14
2001,FL01602,"Jacksonville, FL",754679,7388,75,287,4831,2195,12,978.96,9.94,38.03,640.14,290.85
2001,MOKPD00,"Kansas City, MO",444267,7081,103,319,4292,2367,12,1593.86,23.18,71.8,966.09,532.79
2001,NV00201,"Las Vegas, NV",1117763,7549,133,447,3302,3667,12,675.37,11.9,39.99,295.41,328.07
2001,CA01941,"Long Beach, CA",470099,3413,49,125,1822,1417,12,726.02,10.42,26.59,387.58,301.43
2001,CA01900,"Los Angeles County, CA",1005891,7997,108,229,5750,1910,12,795.02,10.74,22.77,571.63,189.88
2001,CA01942,"Los Angeles, CA",3763486,52243,588,1409,33080,17166,12,1388.15,15.62,37.44,878.97,456.12
2001,KY05680,"Louisville, KY",,,,,,,,,,,,
2001,TNMPD00,"Memphis, TN",655898,10906,159,489,5915,4343,12,1662.76,24.24,74.55,901.82,662.15
2001,AZ00717,"Mesa, AZ",410026,2516,17,106,1941,452,12,613.62,4.15,25.85,473.38,110.24
2001,FL01300,"Miami-Dade County, FL",1235499,12309,89,508,8452,3260,12,996.28,7.2,41.12,684.1,263.86
2001,FL01306,"Miami, FL",371863,7210,66,118,4307,2719,12,1938.89,17.75,31.73,1158.22,731.18
2001,WIMPD00,"Milwaukee, WI",601229,5463,127,295,2128,2913,12,908.64,21.12,49.07,353.94,484.51
2001,MN02711,"Minneapolis, MN",386726,4101,43,399,1716,1943,12,1060.44,11.12,103.17,443.73,502.42
2001,MD01604,"Montgomery County, MD",868758,1812,18,136,840,818,12,208.57,2.07,15.65,96.69,94.16
2001,TN01901,"Nashville, TN",555059,9059,61,413,6081,2504,12,1632.08,10.99,74.41,1095.56,451.12
2001,NY02900,"Nassau County, NY",1041508,1755,13,93,896,753,0,168.51,1.25,8.93,86.03,72.3
2001,LANPD00,"New Orleans, LA",484289,5877,213,209,2677,2778,12,1213.53,43.98,43.16,552.77,573.62
2001,NY03030,"New York City, NY",8023018,68173,629,1530,37812,28202,12,849.72,7.84,19.07,471.29,351.51
2001,NJNPD00,"Newark, NJ",275823,3837,90,91,1819,1837,12,1391.11,32.63,32.99,659.48,666.01
2001,CA00109,"Oakland, CA",406908,5330,84,295,2826,2125,12,1309.88,20.64,72.5,694.51,522.23
2001,OK05506,"Oklahoma City, OK",507517,4183,45,405,2643,1090,12,824.21,8.87,79.8,520.77,214.77
2001,NB02802,"Omaha, NE",390456,2708,25,157,1658,868,12,693.55,6.4,40.21,424.63,222.3
2001,FL04804,"Orlando, FL",190769,3685,15,135,2449,1086,12,1931.66,7.86,70.77,1283.75,569.27
2001,PAPEP00,"Philadelphia, PA",1518302,21404,309,1014,10477,9604,12,1409.73,20.35,66.79,690.05,632.55
2001,AZ00723,"Phoenix, AZ",1366542,10532,209,400,5294,4629,12,770.7,15.29,29.27,387.4,338.74
2001,PAPPD00,"Pittsburgh, PA",341414,2964,55,134,1391,1384,12,868.15,16.11,39.25,407.42,405.37
2001,OR02602,"Portland, OR",537081,4556,21,305,2963,1267,12,848.29,3.91,56.79,551.69,235.9
2001,MD01721,"Prince George's County, MD",690617,7202,106,213,3497,3386,12,1042.84,15.35,30.84,506.36,490.29
2001,NC09201,"Raleigh, NC",280791,2187,10,91,1282,804,12,778.87,3.56,32.41,456.57,286.33
2001,CA03404,"Sacramento, CA",414582,3309,40,169,1660,1440,12,798.15,9.65,40.76,400.4,347.34
2001,UT01803,"Salt Lake City, UT",184723,1166,18,121,546,481,12,631.22,9.74,65.5,295.58,260.39
2001,TXSPD00,"San Antonio, TX",1170622,9546,100,492,6808,2146,12,815.46,8.54,42.03,581.57,183.32
2001,CA03711,"San Diego, CA",1246136,7405,50,342,5284,1729,12,594.24,4.01,27.44,424.03,138.75
2001,CA03801,"San Francisco, CA",791168,6784,62,226,2688,3808,12,857.47,7.84,28.57,339.75,481.31
2001,CA04313,"San Jose, CA",913513,5564,22,329,4501,712,12,609.08,2.41,36.01,492.71,77.94
2001,WASPD00,"Seattle, WA",572345,4150,25,164,2367,1594,12,725.09,4.37,28.65,413.56,278.5
2001,MOSPD00,"St. Louis, MO",350336,7664,148,120,4256,3140,12,2187.61,42.25,34.25,1214.83,896.28
2001,NY05101,"Suffolk County, NY",1272846,2741,28,140,1613,960,0,215.34,2.2,11,126.72,75.42
2001,FL02902,"Tampa, FL",311310,6616,34,212,4011,2359,12,2125.21,10.92,68.1,1288.43,757.77
2001,AZ01003,"Tucson, AZ",503461,4823,42,321,2762,1698,12,957.97,8.34,63.76,548.6,337.27
2001,OK07205,"Tulsa, OK",394125,4547,34,256,3481,776,12,1153.69,8.63,64.95,883.22,196.89
2001,VA12800,"Virginia Beach, VA",431819,838,12,111,349,366,12,194.06,2.78,25.71,80.82,84.76
2001,DCMPD00,"Washington, DC",571822,9192,231,181,5003,3777,12,1607.49,40.4,31.65,874.92,660.52
2001,KS08703,"Wichita, KS",345081,2443,17,183,1501,742,12,707.95,4.93,53.03,434.97,215.02
2001,,United States,,1439480,16037,,,,,504.5,5.6,,,
2002,NM00101,"Albuquerque, NM",457488,4889,51,293,3250,1295,12,1068.66,11.15,64.05,710.4,283.07
2002,TX22001,"Arlington, TX",347789,2202,14,152,1242,794,12,633.14,4.03,43.7,357.11,228.3
